Report Date,FORESADDLE PRICE,FORESADDLE CHANGE,FORESADDLE %,FORESADDLE WEIGHT
06/19/2012,313.8755,-1.5517,49.2029,38.8703
06/18/2012,315.4272,6.3369,49.2029,38.8703
06/15/2012,309.0903,0.5160,49.2029,38.8703
06/14/2012,308.5743,-3.0135,49.2029,38.8703
06/13/2012,311.5878,-2.9078,49.2029,38.8703
06/12/2012,314.4956,-0.9057,49.2029,38.8703
06/11/2012,315.4013,-10.2080,49.2029,38.8703
06/08/2012,325.6093,0.6129,49.2029,38.8703
06/07/2012,324.9964,7.8051,49.2029,38.8703
06/06/2012,317.1913,1.4434,49.2029,38.3783
06/05/2012,315.7479,1.3044,49.2029,38.3783
06/04/2012,314.4435,1.6906,49.2029,38.3783
06/01/2012,312.7529,3.0596,49.2029,38.3783
05/31/2012,309.6933,-9.8389,49.2029,38.3783
05/30/2012,319.5322,0.6022,49.2029,38.8703
05/29/2012,318.9300,-7.2006,49.2029,38.8703
05/25/2012,326.1306,-1.2318,49.2029,38.8703
05/24/2012,327.3624,-2.3139,49.2029,38.8703
05/23/2012,329.6763,-0.8503,49.2029,39.8544
05/22/2012,330.5266,-1.5727,49.2029,39.8544
05/21/2012,332.0993,-1.5579,49.2029,39.8544
05/14/2012,334.0218,-2.2182,49.2029,38.8700
02/15/2012,370.0476,-2.0124,49.2029,38.3800
