Report Date,CODE,CUTS,FOB PRICE,CHANGE,%CARCASS,LBS
06/02/2020,209,BREAST **,298.7410,10.8178,7.7400,5.2632
06/02/2020,207,"SHOULDERS, SQ-CUT",333.4882,1.9029,22.9600,15.6128
06/02/2020,210,FORESHANK,419.7335,4.4124,3.2400,2.2032
06/02/2020,,NECK **,199.8834,-0.0325,2.3800,1.6184
06/02/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
06/02/2020,296,GROUND LAMB,526.8254,11.8093,1.9200,1.3056
06/02/2020,,SHRINK,,,0.3500,0.2380
06/02/2020,,HINDSADDLE,,,,
06/02/2020,232,"LOINS, TRIMMED 4X4",519.6727,-10.6419,5.7300,3.8964
06/02/2020,232,"LOINS, TRIMMED 1X1",646.5448,4.9621,3.5500,2.4140
06/02/2020,232E,"FLANK, UNTRIMMED **",116.1642,1.3664,2.8600,1.9448
06/02/2020,233A,"LEG, TROTTER OFF",397.5605,-0.3985,15.8200,10.7576
06/02/2020,234,"LEG, BONELESS, TIED",466.1503,-2.7104,11.3800,7.7384
06/02/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
06/02/2020,296,GROUND LAMB,526.8254,11.8093,1.9300,1.3124
06/02/2020,,SHRINK,,,0.3500,0.2380
06/01/2020,,FORESADDLE,,,,
06/01/2020,204,"RACK, 8-RIB MEDIUM",975.2357,111.8941,5.6800,3.8624
06/01/2020,204C,"RACK, ROAST-READY, FRENCHED",1580.8460,-56.7375,3.2400,2.2032
06/01/2020,209,BREAST **,287.9232,-2.2653,7.7400,5.2632
06/01/2020,207,"SHOULDERS, SQ-CUT",331.5853,-1.7332,22.9600,15.6128
06/01/2020,210,FORESHANK,415.3211,-12.1745,3.2400,2.2032
06/01/2020,,NECK **,199.9159,-16.2588,2.3800,1.6184
06/01/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
06/01/2020,296,GROUND LAMB,515.0161,-3.7827,1.9200,1.3056
06/01/2020,,SHRINK,,,0.3500,0.2380
06/01/2020,,HINDSADDLE,,,,
06/01/2020,232,"LOINS, TRIMMED 4X4",530.3146,-21.9473,5.7300,3.8964
06/01/2020,232,"LOINS, TRIMMED 1X1",641.5827,-8.9320,3.5500,2.4140
06/01/2020,232E,"FLANK, UNTRIMMED **",114.7978,2.9244,2.8600,1.9448
06/01/2020,233A,"LEG, TROTTER OFF",397.9590,-1.6126,15.8200,10.7576
06/01/2020,234,"LEG, BONELESS, TIED",468.8607,-16.7090,11.3800,7.7384
06/01/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
06/01/2020,296,GROUND LAMB,515.0161,-3.7827,1.9300,1.3124
06/01/2020,,SHRINK,,,0.3500,0.2380
05/29/2020,,FORESADDLE,,,,
05/29/2020,204,"RACK, 8-RIB MEDIUM",864.0843,0.7427,5.6800,3.8056
05/29/2020,204C,"RACK, ROAST-READY, FRENCHED",1588.5108,-49.0727,3.2400,2.1708
05/29/2020,209,BREAST **,286.8070,-3.3815,7.7400,5.1858
05/29/2020,207,"SHOULDERS, SQ-CUT",332.8504,-0.4681,22.9600,15.3832
05/29/2020,210,FORESHANK,429.4515,1.9559,3.2400,2.1708
05/29/2020,,NECK **,205.1830,-10.9917,2.3800,1.5946
05/29/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3048
05/29/2020,296,GROUND LAMB,513.0145,-5.7843,1.9200,1.2864
05/29/2020,,SHRINK,,,0.3500,0.2345
05/29/2020,,HINDSADDLE,,,,
05/29/2020,232,"LOINS, TRIMMED 4X4",526.9516,-25.3103,5.7300,3.8391
05/29/2020,232,"LOINS, TRIMMED 1X1",642.2885,-8.2262,3.5500,2.3785
05/29/2020,232E,"FLANK, UNTRIMMED **",112.1134,0.2400,2.8600,1.9162
05/29/2020,233A,"LEG, TROTTER OFF",399.5650,-0.0066,15.8200,10.5994
05/29/2020,234,"LEG, BONELESS, TIED",475.6799,-9.8898,11.3800,7.6246
05/29/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.9781
05/29/2020,296,GROUND LAMB,513.0145,-5.7843,1.9300,1.2931
05/29/2020,,SHRINK,,,0.3500,0.2345
05/28/2020,,FORESADDLE,,,,
05/28/2020,204,"RACK, 8-RIB MEDIUM",863.3416,14.1897,5.6800,3.8624
05/28/2020,204C,"RACK, ROAST-READY, FRENCHED",1637.5835,-7.9456,3.2400,2.2032
05/28/2020,209,BREAST **,290.1885,1.8498,7.7400,5.2632
05/28/2020,207,"SHOULDERS, SQ-CUT",333.3185,1.2188,22.9600,15.6128
05/28/2020,210,FORESHANK,427.4956,2.1221,3.2400,2.2032
05/28/2020,,NECK **,216.1747,-2.3883,2.3800,1.6184
05/28/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
05/28/2020,296,GROUND LAMB,518.7988,-22.0498,1.9200,1.3056
05/28/2020,,SHRINK,,,0.3500,0.2380
05/28/2020,,HINDSADDLE,,,,
05/28/2020,232,"LOINS, TRIMMED 4X4",552.2619,40.2958,5.7300,3.8964
05/28/2020,232,"LOINS, TRIMMED 1X1",650.5147,-14.8185,3.5500,2.4140
05/28/2020,232E,"FLANK, UNTRIMMED **",111.8734,-3.2765,2.8600,1.9448
05/28/2020,233A,"LEG, TROTTER OFF",399.5716,10.0658,15.8200,10.7576
05/28/2020,234,"LEG, BONELESS, TIED",485.5697,8.8814,11.3800,7.7384
05/28/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
05/28/2020,296,GROUND LAMB,518.7988,-22.0498,1.9300,1.3124
05/28/2020,,SHRINK,,,0.3500,0.2380
05/27/2020,,FORESADDLE,,,,
05/27/2020,204,"RACK, 8-RIB MEDIUM",849.1519,-1.8461,5.6800,3.8056
05/27/2020,204C,"RACK, ROAST-READY, FRENCHED",1645.5291,8.6878,3.2400,2.1708
05/27/2020,209,BREAST **,288.3387,2.8826,7.7400,5.1858
05/27/2020,207,"SHOULDERS, SQ-CUT",332.0997,-0.1278,22.9600,15.3832
05/27/2020,210,FORESHANK,425.3735,1.1605,3.2400,2.1708
05/27/2020,,NECK **,218.5630,3.4336,2.3800,1.5946
05/27/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3048
05/27/2020,296,GROUND LAMB,540.8486,-6.3347,1.9200,1.2864
05/27/2020,,SHRINK,,,0.3500,0.2345
05/27/2020,,HINDSADDLE,,,,
05/27/2020,232,"LOINS, TRIMMED 4X4",511.9661,13.5271,5.7300,3.8391
05/27/2020,232,"LOINS, TRIMMED 1X1",665.3332,33.5856,3.5500,2.3785
05/27/2020,232E,"FLANK, UNTRIMMED **",115.1499,-106.6784,2.8600,1.9162
05/27/2020,233A,"LEG, TROTTER OFF",389.5058,0.4087,15.8200,10.5994
05/27/2020,234,"LEG, BONELESS, TIED",476.6883,-5.2082,11.3800,7.6246
05/27/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.9781
05/27/2020,296,GROUND LAMB,540.8486,-6.3347,1.9300,1.2931
05/27/2020,,SHRINK,,,0.3500,0.2345
05/26/2020,,FORESADDLE,,,,
05/26/2020,204,"RACK, 8-RIB MEDIUM",850.9980,1.5602,5.6800,3.8056
05/26/2020,204C,"RACK, ROAST-READY, FRENCHED",1636.8413,8.4139,3.2400,2.1708
05/26/2020,209,BREAST **,285.4561,0.3419,7.7400,5.1858
05/26/2020,207,"SHOULDERS, SQ-CUT",332.2275,2.4013,22.9600,15.3832
05/26/2020,210,FORESHANK,424.2130,-2.2284,3.2400,2.1708
05/26/2020,,NECK **,215.1294,17.2837,2.3800,1.5946
05/26/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3048
05/26/2020,296,GROUND LAMB,547.1833,-20.8446,1.9200,1.2864
05/26/2020,,SHRINK,,,0.3500,0.2345
05/26/2020,,HINDSADDLE,,,,
05/26/2020,232,"LOINS, TRIMMED 4X4",498.4390,9.3527,5.7300,3.8391
05/26/2020,232,"LOINS, TRIMMED 1X1",631.7476,0.7573,3.5500,2.3785
05/26/2020,232E,"FLANK, UNTRIMMED **",221.8283,149.1366,2.8600,1.9162
05/26/2020,233A,"LEG, TROTTER OFF",389.0971,6.2799,15.8200,10.5994
05/26/2020,234,"LEG, BONELESS, TIED",481.8965,13.5683,11.3800,7.6246
05/26/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.9781
05/26/2020,296,GROUND LAMB,547.1833,-20.8446,1.9300,1.2931
05/26/2020,,SHRINK,,,0.3500,0.2345
05/22/2020,,FORESADDLE,,,,
05/22/2020,204,"RACK, 8-RIB MEDIUM",858.5993,9.1615,5.6800,3.8056
05/22/2020,204C,"RACK, ROAST-READY, FRENCHED",1645.6715,17.2441,3.2400,2.1708
05/22/2020,209,BREAST **,289.0333,3.9191,7.7400,5.1858
05/22/2020,207,"SHOULDERS, SQ-CUT",334.3117,4.4855,22.9600,15.3832
05/22/2020,210,FORESHANK,427.1011,0.6597,3.2400,2.1708
05/22/2020,,NECK **,213.6129,15.7672,2.3800,1.5946
05/22/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3048
05/22/2020,296,GROUND LAMB,570.0258,1.9979,1.9200,1.2864
05/22/2020,,SHRINK,,,0.3500,0.2345
05/22/2020,,HINDSADDLE,,,,
05/22/2020,232,"LOINS, TRIMMED 4X4",485.5273,-3.5590,5.7300,3.8391
05/22/2020,232,"LOINS, TRIMMED 1X1",635.3866,4.3963,3.5500,2.3785
05/22/2020,232E,"FLANK, UNTRIMMED **",72.2679,-0.4238,2.8600,1.9162
05/22/2020,233A,"LEG, TROTTER OFF",383.0362,0.2190,15.8200,10.5994
05/22/2020,234,"LEG, BONELESS, TIED",473.1958,4.8676,11.3800,7.6246
05/22/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.9781
05/22/2020,296,GROUND LAMB,570.0258,1.9979,1.9300,1.2931
05/22/2020,,SHRINK,,,0.3500,0.2345
05/21/2020,,FORESADDLE,,,,
05/21/2020,204,"RACK, 8-RIB MEDIUM",849.4378,-11.2465,5.6800,3.8056
05/21/2020,204C,"RACK, ROAST-READY, FRENCHED",1628.4274,3.9481,3.2400,2.1708
05/21/2020,209,BREAST **,285.1142,-0.6119,7.7400,5.1858
05/21/2020,207,"SHOULDERS, SQ-CUT",329.8262,-1.7673,22.9600,15.3832
05/21/2020,210,FORESHANK,426.4414,-1.3952,3.2400,2.1708
05/21/2020,,NECK **,197.8457,-1.7078,2.3800,1.5946
05/21/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3048
05/21/2020,296,GROUND LAMB,568.0279,3.2223,1.9200,1.2864
05/21/2020,,SHRINK,,,0.3500,0.2345
05/21/2020,,HINDSADDLE,,,,
05/21/2020,232,"LOINS, TRIMMED 4X4",489.0863,-8.0638,5.7300,3.8391
05/21/2020,232,"LOINS, TRIMMED 1X1",630.9903,-0.0040,3.5500,2.3785
05/21/2020,232E,"FLANK, UNTRIMMED **",72.6917,0.2379,2.8600,1.9162
05/21/2020,233A,"LEG, TROTTER OFF",382.8172,-1.6968,15.8200,10.5994
05/21/2020,234,"LEG, BONELESS, TIED",468.3282,-2.5029,11.3800,7.6246
05/21/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.9781
05/21/2020,296,GROUND LAMB,568.0279,3.2223,1.9300,1.2931
05/21/2020,,SHRINK,,,0.3500,0.2345
05/20/2020,,FORESADDLE,,,,
05/20/2020,204,"RACK, 8-RIB MEDIUM",860.6843,-1.0642,5.6800,3.8624
05/20/2020,204C,"RACK, ROAST-READY, FRENCHED",1624.4793,-10.7292,3.2400,2.2032
05/20/2020,209,BREAST **,285.7261,0.0080,7.7400,5.2632
05/20/2020,207,"SHOULDERS, SQ-CUT",331.5935,7.0391,22.9600,15.6128
05/20/2020,210,FORESHANK,427.8366,1.1091,3.2400,2.2032
05/20/2020,,NECK **,199.5535,6.2817,2.3800,1.6184
05/20/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
05/20/2020,296,GROUND LAMB,564.8056,6.1288,1.9200,1.3056
05/20/2020,,SHRINK,,,0.3500,0.2380
05/20/2020,,HINDSADDLE,,,,
05/20/2020,232,"LOINS, TRIMMED 4X4",497.1501,-5.7337,5.7300,3.8964
05/20/2020,232,"LOINS, TRIMMED 1X1",630.9943,15.8859,3.5500,2.4140
05/20/2020,232E,"FLANK, UNTRIMMED **",72.4538,-1.8911,2.8600,1.9448
05/20/2020,233A,"LEG, TROTTER OFF",384.5140,1.8934,15.8200,10.7576
05/20/2020,234,"LEG, BONELESS, TIED",470.8311,-4.1888,11.3800,7.7384
05/20/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
05/20/2020,296,GROUND LAMB,564.8056,6.1288,1.9300,1.3124
05/20/2020,,SHRINK,,,0.3500,0.2380
05/19/2020,,FORESADDLE,,,,
05/19/2020,204,"RACK, 8-RIB MEDIUM",861.7485,-3.2375,5.6800,3.8624
05/19/2020,204C,"RACK, ROAST-READY, FRENCHED",1635.2085,-6.5648,3.2400,2.2032
05/19/2020,209,BREAST **,285.7181,-0.7594,7.7400,5.2632
05/19/2020,207,"SHOULDERS, SQ-CUT",324.5544,-0.0083,22.9600,15.6128
05/19/2020,210,FORESHANK,426.7275,1.2445,3.2400,2.2032
05/19/2020,,NECK **,193.2718,-5.9410,2.3800,1.6184
05/19/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
05/19/2020,296,GROUND LAMB,558.6768,0.7167,1.9200,1.3056
05/19/2020,,SHRINK,,,0.3500,0.2380
05/19/2020,,HINDSADDLE,,,,
05/19/2020,232,"LOINS, TRIMMED 4X4",502.8838,-6.7710,5.7300,3.8964
05/19/2020,232,"LOINS, TRIMMED 1X1",615.1084,-0.3698,3.5500,2.4140
05/19/2020,232E,"FLANK, UNTRIMMED **",74.3449,-1.9244,2.8600,1.9448
05/19/2020,233A,"LEG, TROTTER OFF",382.6206,-5.5332,15.8200,10.7576
05/19/2020,234,"LEG, BONELESS, TIED",475.0199,-0.8549,11.3800,7.7384
05/19/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
05/19/2020,296,GROUND LAMB,558.6768,0.7167,1.9300,1.3124
05/19/2020,,SHRINK,,,0.3500,0.2380
05/18/2020,,FORESADDLE,,,,
05/18/2020,204,"RACK, 8-RIB MEDIUM",864.9860,10.8215,5.6800,3.8624
05/18/2020,204C,"RACK, ROAST-READY, FRENCHED",1641.7733,19.0820,3.2400,2.2032
05/18/2020,209,BREAST **,286.4775,0.4650,7.7400,5.2632
05/18/2020,207,"SHOULDERS, SQ-CUT",324.5627,-1.4585,22.9600,15.6128
05/18/2020,210,FORESHANK,425.4830,5.2461,3.2400,2.2032
05/18/2020,,NECK **,199.2128,-11.6921,2.3800,1.6184
05/18/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
05/18/2020,296,GROUND LAMB,557.9601,-7.9078,1.9200,1.3056
05/18/2020,,SHRINK,,,0.3500,0.2380
05/18/2020,,HINDSADDLE,,,,
05/18/2020,232,"LOINS, TRIMMED 4X4",509.6548,7.7413,5.7300,3.8964
05/18/2020,232,"LOINS, TRIMMED 1X1",615.4782,16.4776,3.5500,2.4140
05/18/2020,232E,"FLANK, UNTRIMMED **",76.2693,-101.0538,2.8600,1.9448
05/18/2020,233A,"LEG, TROTTER OFF",388.1538,1.2615,15.8200,10.7576
05/18/2020,234,"LEG, BONELESS, TIED",475.8748,6.8865,11.3800,7.7384
05/18/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
05/18/2020,296,GROUND LAMB,557.9601,-7.9078,1.9300,1.3124
05/18/2020,,SHRINK,,,0.3500,0.2380
05/15/2020,,FORESADDLE,,,,
05/15/2020,204,"RACK, 8-RIB MEDIUM",854.1645,-10.0496,5.6800,3.8624
05/15/2020,204C,"RACK, ROAST-READY, FRENCHED",1622.6913,19.9398,3.2400,2.2032
05/15/2020,209,BREAST **,286.0125,2.6094,7.7400,5.2632
05/15/2020,207,"SHOULDERS, SQ-CUT",326.0212,-3.4208,22.9600,15.6128
05/15/2020,210,FORESHANK,420.2369,1.8261,3.2400,2.2032
05/15/2020,,NECK **,210.9049,-6.7582,2.3800,1.6184
05/15/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
05/15/2020,296,GROUND LAMB,565.8679,-6.0387,1.9200,1.3056
05/15/2020,,SHRINK,,,0.3500,0.2380
05/15/2020,,HINDSADDLE,,,,
05/15/2020,232,"LOINS, TRIMMED 4X4",501.9135,13.6810,5.7300,3.8964
05/15/2020,232,"LOINS, TRIMMED 1X1",599.0006,-3.0588,3.5500,2.4140
05/15/2020,232E,"FLANK, UNTRIMMED **",177.3231,-1.2642,2.8600,1.9448
05/15/2020,233A,"LEG, TROTTER OFF",386.8923,4.7874,15.8200,10.7576
05/15/2020,234,"LEG, BONELESS, TIED",468.9883,1.5108,11.3800,7.7384
05/15/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
05/15/2020,296,GROUND LAMB,565.8679,-6.0387,1.9300,1.3124
05/15/2020,,SHRINK,,,0.3500,0.2380
05/14/2020,,FORESADDLE,,,,
05/14/2020,204,"RACK, 8-RIB MEDIUM",864.2141,-0.5581,5.6800,3.8624
05/14/2020,204C,"RACK, ROAST-READY, FRENCHED",1602.7515,-9.4608,3.2400,2.2032
05/14/2020,209,BREAST **,283.4031,0.3833,7.7400,5.2632
05/14/2020,207,"SHOULDERS, SQ-CUT",329.4420,0.6424,22.9600,15.6128
05/14/2020,210,FORESHANK,418.4108,1.6581,3.2400,2.2032
05/14/2020,,NECK **,217.6631,1.9650,2.3800,1.6184
05/14/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.3392
05/14/2020,296,GROUND LAMB,571.9066,-5.7560,1.9200,1.3056
05/14/2020,,SHRINK,,,0.3500,0.2380
05/14/2020,,HINDSADDLE,,,,
05/14/2020,232,"LOINS, TRIMMED 4X4",488.2325,44.5452,5.7300,3.8964
05/14/2020,232,"LOINS, TRIMMED 1X1",602.0594,7.6540,3.5500,2.4140
05/14/2020,232E,"FLANK, UNTRIMMED **",178.5873,2.4820,2.8600,1.9448
05/14/2020,233A,"LEG, TROTTER OFF",382.1049,-5.8310,15.8200,10.7576
05/14/2020,234,"LEG, BONELESS, TIED",467.4775,2.7574,11.3800,7.7384
05/14/2020,,FAT and BONE,10.0000,0.0000,7.4300,5.0524
05/14/2020,296,GROUND LAMB,571.9066,-5.7560,1.9300,1.3124
05/14/2020,,SHRINK,,,0.3500,0.2380
05/13/2020,,FORESADDLE,,,,
05/13/2020,204,"RACK, 8-RIB MEDIUM",864.7722,2.6184,5.6800,3.5216
05/13/2020,204C,"RACK, ROAST-READY, FRENCHED",1612.2123,3.1040,3.2400,2.0088
05/13/2020,209,BREAST **,283.0198,8.8048,7.7400,4.7988
05/13/2020,207,"SHOULDERS, SQ-CUT",328.7996,-4.7396,22.9600,14.2352
05/13/2020,210,FORESHANK,416.7527,1.6114,3.2400,2.0088
05/13/2020,,NECK **,215.6981,-7.5374,2.3800,1.4756
05/13/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.1328
05/13/2020,296,GROUND LAMB,577.6626,-13.8114,1.9200,1.1904
05/13/2020,,SHRINK,,,0.3500,0.2170
05/13/2020,,HINDSADDLE,,,,
05/13/2020,232,"LOINS, TRIMMED 4X4",443.6873,-3.6916,5.7300,3.5526
05/13/2020,232,"LOINS, TRIMMED 1X1",594.4054,-23.7532,3.5500,2.2010
05/13/2020,232E,"FLANK, UNTRIMMED **",176.1053,11.2810,2.8600,1.7732
05/13/2020,233A,"LEG, TROTTER OFF",387.9359,1.1600,15.8200,9.8084
05/13/2020,234,"LEG, BONELESS, TIED",464.7201,-3.2964,11.3800,7.0556
05/13/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.6066
05/13/2020,296,GROUND LAMB,577.6626,-13.8114,1.9300,1.1966
05/13/2020,,SHRINK,,,0.3500,0.2170
05/12/2020,,FORESADDLE,,,,
05/12/2020,204,"RACK, 8-RIB MEDIUM",862.1538,-2.0830,5.6800,3.5216
05/12/2020,204C,"RACK, ROAST-READY, FRENCHED",1609.1083,-15.9474,3.2400,2.0088
05/12/2020,209,BREAST **,274.2150,0.8069,7.7400,4.7988
05/12/2020,207,"SHOULDERS, SQ-CUT",333.5392,-0.0875,22.9600,14.2352
05/12/2020,210,FORESHANK,415.1413,3.3011,3.2400,2.0088
05/12/2020,,NECK **,223.2355,6.9173,2.3800,1.4756
05/12/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.1328
05/12/2020,296,GROUND LAMB,591.4740,-4.4340,1.9200,1.1904
05/12/2020,,SHRINK,,,0.3500,0.2170
05/12/2020,,HINDSADDLE,,,,
05/12/2020,232,"LOINS, TRIMMED 4X4",447.3789,10.1633,5.7300,3.5526
05/12/2020,232,"LOINS, TRIMMED 1X1",618.1586,-1.6965,3.5500,2.2010
05/12/2020,232E,"FLANK, UNTRIMMED **",164.8243,-5.3401,2.8600,1.7732
05/12/2020,233A,"LEG, TROTTER OFF",386.7759,2.3455,15.8200,9.8084
05/12/2020,234,"LEG, BONELESS, TIED",468.0165,-2.0843,11.3800,7.0556
05/12/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.6066
05/12/2020,296,GROUND LAMB,591.4740,-4.4340,1.9300,1.1966
05/12/2020,,SHRINK,,,0.3500,0.2170
05/11/2020,,FORESADDLE,,,,
05/11/2020,204,"RACK, 8-RIB MEDIUM",864.2368,0.9291,5.6800,3.5216
05/11/2020,204C,"RACK, ROAST-READY, FRENCHED",1625.0557,-25.5714,3.2400,2.0088
05/11/2020,209,BREAST **,273.4081,6.2986,7.7400,4.7988
05/11/2020,207,"SHOULDERS, SQ-CUT",333.6267,0.0274,22.9600,14.2352
05/11/2020,210,FORESHANK,411.8402,-7.0309,3.2400,2.0088
05/11/2020,,NECK **,216.3182,2.1241,2.3800,1.4756
05/11/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.1328
05/11/2020,296,GROUND LAMB,595.9080,3.4470,1.9200,1.1904
05/11/2020,,SHRINK,,,0.3500,0.2170
05/11/2020,,HINDSADDLE,,,,
05/11/2020,232,"LOINS, TRIMMED 4X4",437.2156,6.1998,5.7300,3.5526
05/11/2020,232,"LOINS, TRIMMED 1X1",619.8551,-15.2316,3.5500,2.2010
05/11/2020,232E,"FLANK, UNTRIMMED **",170.1644,-51.7784,2.8600,1.7732
05/11/2020,233A,"LEG, TROTTER OFF",384.4304,-4.7008,15.8200,9.8084
05/11/2020,234,"LEG, BONELESS, TIED",470.1008,1.1658,11.3800,7.0556
05/11/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.6066
05/11/2020,296,GROUND LAMB,595.9080,3.4470,1.9300,1.1966
05/11/2020,,SHRINK,,,0.3500,0.2170
05/08/2020,,FORESADDLE,,,,
05/08/2020,204,"RACK, 8-RIB MEDIUM",863.3077,-1.7469,5.6800,3.5216
05/08/2020,204C,"RACK, ROAST-READY, FRENCHED",1650.6271,-5.4789,3.2400,2.0088
05/08/2020,209,BREAST **,267.1095,-0.8581,7.7400,4.7988
05/08/2020,207,"SHOULDERS, SQ-CUT",333.5993,-0.9385,22.9600,14.2352
05/08/2020,210,FORESHANK,418.8711,0.3374,3.2400,2.0088
05/08/2020,,NECK **,214.1941,1.9514,2.3800,1.4756
05/08/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.1328
05/08/2020,296,GROUND LAMB,592.4610,0.7648,1.9200,1.1904
05/08/2020,,SHRINK,,,0.3500,0.2170
05/08/2020,,HINDSADDLE,,,,
05/08/2020,232,"LOINS, TRIMMED 4X4",431.0158,-7.1505,5.7300,3.5526
05/08/2020,232,"LOINS, TRIMMED 1X1",635.0867,4.3406,3.5500,2.2010
05/08/2020,232E,"FLANK, UNTRIMMED **",221.9428,0.8799,2.8600,1.7732
05/08/2020,233A,"LEG, TROTTER OFF",389.1312,1.9384,15.8200,9.8084
05/08/2020,234,"LEG, BONELESS, TIED",468.9350,1.4451,11.3800,7.0556
05/08/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.6066
05/08/2020,296,GROUND LAMB,592.4610,0.7648,1.9300,1.1966
05/08/2020,,SHRINK,,,0.3500,0.2170
05/07/2020,,FORESADDLE,,,,
05/07/2020,204,"RACK, 8-RIB MEDIUM",865.0546,4.6167,5.6800,3.5216
05/07/2020,204C,"RACK, ROAST-READY, FRENCHED",1656.1060,-7.6187,3.2400,2.0088
05/07/2020,209,BREAST **,267.9676,1.4996,7.7400,4.7988
05/07/2020,207,"SHOULDERS, SQ-CUT",334.5378,1.1343,22.9600,14.2352
05/07/2020,210,FORESHANK,418.5337,0.2577,3.2400,2.0088
05/07/2020,,NECK **,212.2427,-3.6844,2.3800,1.4756
05/07/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.1328
05/07/2020,296,GROUND LAMB,591.6962,-0.3038,1.9200,1.1904
05/07/2020,,SHRINK,,,0.3500,0.2170
05/07/2020,,HINDSADDLE,,,,
05/07/2020,232,"LOINS, TRIMMED 4X4",438.1663,-11.7555,5.7300,3.5526
05/07/2020,232,"LOINS, TRIMMED 1X1",630.7461,-13.5152,3.5500,2.2010
05/07/2020,232E,"FLANK, UNTRIMMED **",221.0629,-1.0481,2.8600,1.7732
05/07/2020,233A,"LEG, TROTTER OFF",387.1928,5.0543,15.8200,9.8084
05/07/2020,234,"LEG, BONELESS, TIED",467.4899,-3.5704,11.3800,7.0556
05/07/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.6066
05/07/2020,296,GROUND LAMB,591.6962,-0.3038,1.9300,1.1966
05/07/2020,,SHRINK,,,0.3500,0.2170
05/06/2020,,FORESADDLE,,,,
05/06/2020,204,"RACK, 8-RIB MEDIUM",860.4379,0.7886,5.6800,3.4080
05/06/2020,204C,"RACK, ROAST-READY, FRENCHED",1663.7247,-0.3097,3.2400,1.9440
05/06/2020,209,BREAST **,266.4680,-9.7188,7.7400,4.6440
05/06/2020,207,"SHOULDERS, SQ-CUT",333.4035,-0.1947,22.9600,13.7760
05/06/2020,210,FORESHANK,418.2760,-2.5054,3.2400,1.9440
05/06/2020,,NECK **,215.9271,1.0677,2.3800,1.4280
05/06/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.0640
05/06/2020,296,GROUND LAMB,592.0000,12.5297,1.9200,1.1520
05/06/2020,,SHRINK,,,0.3500,0.2100
05/06/2020,,HINDSADDLE,,,,
05/06/2020,232,"LOINS, TRIMMED 4X4",449.9218,4.6387,5.7300,3.4380
05/06/2020,232,"LOINS, TRIMMED 1X1",644.2613,-7.3511,3.5500,2.1300
05/06/2020,232E,"FLANK, UNTRIMMED **",222.1110,-4.8355,2.8600,1.7160
05/06/2020,233A,"LEG, TROTTER OFF",382.1385,-2.2108,15.8200,9.4920
05/06/2020,234,"LEG, BONELESS, TIED",471.0603,-3.8777,11.3800,6.8280
05/06/2020,,FAT and BONE,10.0000,0.0000,7.4300,4.4580
05/06/2020,296,GROUND LAMB,592.0000,12.5297,1.9300,1.1580
05/06/2020,,SHRINK,,,0.3500,0.2100
05/05/2020,,FORESADDLE,,,,
05/05/2020,204,"RACK, 8-RIB MEDIUM",859.6493,-1.3338,5.6800,3.4080
05/05/2020,204C,"RACK, ROAST-READY, FRENCHED",1664.0344,6.2238,3.2400,1.9440
05/05/2020,209,BREAST **,276.1868,-0.9336,7.7400,4.6440
05/05/2020,207,"SHOULDERS, SQ-CUT",333.5982,-0.2892,22.9600,13.7760
05/05/2020,210,FORESHANK,420.7814,0.5922,3.2400,1.9440
05/05/2020,,NECK **,214.8594,-4.2311,2.3800,1.4280
05/05/2020,,FAT and BONE,10.0000,0.0000,3.4400,2.0640
05/05/2020,296,GROUND LAMB,579.4703,8.8224,1.9200,1.1520
